Bus,BasekV,Node1,Magnitude1,Angle1,pu1,Node2,Magnitude2,Angle2,pu2,Node3,Magnitude3,Angle3,pu3
"X_107997_3",0.415,1,233.927,-34.7,0.97632,0,0,0,0,0,0,0,0
"X_8114",0.415,3,239.741,85.4,1.0006,0,0,0,0,0,0,0,0
"X_8114_1",0.415,3,239.244,85.4,0.99851,0,0,0,0,0,0,0,0
"X_8114_2",0.415,3,239.244,85.4,0.99851,0,0,0,0,0,0,0,0
"X_28287",0.415,1,236.336,-34.3,0.98637,0,0,0,0,0,0,0,0
"X_28287_1",0.415,1,235.832,-34.3,0.98427,0,0,0,0,0,0,0,0
"X_39756",0.415,2,231.367,-155.6,0.96564,0,0,0,0,0,0,0,0
"X_39756_1",0.415,2,230.919,-155.5,0.96377,0,0,0,0,0,0,0,0
"X_39756_2",0.415,2,230.919,-155.5,0.96377,0,0,0,0,0,0,0,0
"X_56777",0.415,2,238.579,-154.7,0.99574,0,0,0,0,0,0,0,0
"X_56777_1",0.415,2,238.186,-154.7,0.9941,0,0,0,0,0,0,0,0
"X_74448",0.415,2,237.46,-154.8,0.99107,0,0,0,0,0,0,0,0
"X_74448_1",0.415,2,237.022,-154.8,0.98924,0,0,0,0,0,0,0,0
"X_74448_2",0.415,2,237.022,-154.8,0.98924,0,0,0,0,0,0,0,0
"X_74448_3",0.415,2,237.022,-154.8,0.98924,0,0,0,0,0,0,0,0
"X_1144266",0.415,2,237.42,-155.1,0.9909,0,0,0,0,0,0,0,0
"X_1144266_1",0.415,2,237.039,-155.1,0.98931,0,0,0,0,0,0,0,0
"X_1144266_2",0.415,2,237.039,-155.1,0.98931,0,0,0,0,0,0,0,0
"X_1144266_3",0.415,2,237.039,-155.1,0.98931,0,0,0,0,0,0,0,0
"X_28208",0.415,1,238.618,-34.3,0.9959,2,238.655,-154.9,0.99605,3,240.62,85.5,1.0043
"X_28208_1",0.415,1,238.317,-34.3,0.99464,2,238.362,-154.9,0.99483,3,240.318,85.5,1.003
"X_14867",0.415,3,239.219,85.3,0.99841,0,0,0,0,0,0,0,0
"X_14867_1",0.415,3,238.548,85.3,0.99561,0,0,0,0,0,0,0,0
"X_14867_2",0.415,3,238.548,85.3,0.99561,0,0,0,0,0,0,0,0
"X_8183",0.415,1,237.988,-34.3,0.99327,0,0,0,0,0,0,0,0
"X_8183_1",0.415,1,237.234,-34.3,0.99012,0,0,0,0,0,0,0,0
"X_8183_2",0.415,1,237.234,-34.3,0.99012,0,0,0,0,0,0,0,0
"X_8205",0.415,2,229.985,-155.8,0.95987,0,0,0,0,0,0,0,0
"X_8205_1",0.415,2,229.401,-155.8,0.95743,0,0,0,0,0,0,0,0
"X_8205_2",0.415,2,229.401,-155.8,0.95743,0,0,0,0,0,0,0,0
"X_8205_3",0.415,2,229.401,-155.8,0.95743,0,0,0,0,0,0,0,0
"X_1144234",0.415,1,237.08,-34.8,0.98948,0,0,0,0,0,0,0,0
"X_1144234_1",0.415,1,236.436,-34.8,0.98679,0,0,0,0,0,0,0,0
"X_56756",0.415,2,230.377,-155.8,0.96151,0,0,0,0,0,0,0,0
"X_56756_1",0.415,2,229.598,-155.7,0.95825,0,0,0,0,0,0,0,0
"X_56756_2",0.415,2,229.598,-155.7,0.95825,0,0,0,0,0,0,0,0
"X_63667",0.415,3,235.731,84.8,0.98385,0,0,0,0,0,0,0,0
"X_63667_1",0.415,3,234.826,84.8,0.98007,0,0,0,0,0,0,0,0
"X_63667_2",0.415,3,234.826,84.8,0.98007,0,0,0,0,0,0,0,0
"X_63667_3",0.415,3,234.826,84.8,0.98007,0,0,0,0,0,0,0,0
"X_63675",0.415,1,236.001,-34.7,0.98498,0,0,0,0,0,0,0,0
"X_63675_1",0.415,1,235.444,-34.7,0.98265,0,0,0,0,0,0,0,0
"X_63675_2",0.415,1,235.444,-34.7,0.98265,0,0,0,0,0,0,0,0
"X_63675_3",0.415,1,235.444,-34.7,0.98265,0,0,0,0,0,0,0,0
"X_63675_4",0.415,1,235.444,-34.7,0.98265,0,0,0,0,0,0,0,0
"X_28227",0.415,3,238.108,85.1,0.99377,0,0,0,0,0,0,0,0
"X_28227_1",0.415,3,237.447,85.1,0.99101,0,0,0,0,0,0,0,0
"X_28227_2",0.415,3,237.447,85.1,0.99101,0,0,0,0,0,0,0,0
"X_28227_3",0.415,3,237.447,85.1,0.99101,0,0,0,0,0,0,0,0
"X_46390",0.415,2,235.579,-155.1,0.98322,0,0,0,0,0,0,0,0
"X_46390_1",0.415,2,234.991,-155.1,0.98076,0,0,0,0,0,0,0,0
"X_46390_2",0.415,2,234.991,-155.1,0.98076,0,0,0,0,0,0,0,0
"X_46390_3",0.415,2,234.991,-155.1,0.98076,0,0,0,0,0,0,0,0
"X_46390_4",0.415,2,234.991,-155.1,0.98076,0,0,0,0,0,0,0,0
"X_28312",0.415,3,240.057,85.4,1.0019,0,0,0,0,0,0,0,0
"X_28312_1",0.415,3,240.03,85.4,1.0018,0,0,0,0,0,0,0,0
"X_56751",0.415,1,237.316,-34.8,0.99046,0,0,0,0,0,0,0,0
"X_56751_1",0.415,1,236.806,-34.8,0.98834,0,0,0,0,0,0,0,0
"X_63673",0.415,3,235.47,84.7,0.98276,0,0,0,0,0,0,0,0
"X_63673_1",0.415,3,234.768,84.7,0.97983,0,0,0,0,0,0,0,0
"X_63673_2",0.415,3,234.768,84.7,0.97983,0,0,0,0,0,0,0,0
"X_63673_3",0.415,3,234.768,84.7,0.97983,0,0,0,0,0,0,0,0
"X_63673_4",0.415,3,234.768,84.7,0.97983,0,0,0,0,0,0,0,0
"X_14876",0.415,3,240.032,85.3,1.0018,0,0,0,0,0,0,0,0
"X_14876_1",0.415,3,239.371,85.3,0.99904,0,0,0,0,0,0,0,0
"X_14876_2",0.415,3,239.371,85.3,0.99904,0,0,0,0,0,0,0,0
"X_14989",0.415,2,233.481,-155.4,0.97446,0,0,0,0,0,0,0,0
"X_14989_1",0.415,2,233.165,-155.4,0.97314,0,0,0,0,0,0,0,0
"X_809",0.415,2,237.968,-154.9,0.99319,0,0,0,0,0,0,0,0
"X_809_1",0.415,2,237.489,-154.9,0.99119,0,0,0,0,0,0,0,0
"X_809_2",0.415,2,237.489,-154.9,0.99119,0,0,0,0,0,0,0,0
"X_809_3",0.415,2,237.489,-154.9,0.99119,0,0,0,0,0,0,0,0
"X_39574",0.415,1,235.041,-34.4,0.98097,0,0,0,0,0,0,0,0
"X_39574_1",0.415,1,234.847,-34.4,0.98016,0,0,0,0,0,0,0,0
"X_8093",0.415,3,237.608,85.1,0.99169,0,0,0,0,0,0,0,0
"X_8093_1",0.415,3,237.111,85.1,0.98961,0,0,0,0,0,0,0,0
"X_8093_2",0.415,3,237.111,85.1,0.98961,0,0,0,0,0,0,0,0
"X_94741",0.415,2,232.622,-155.7,0.97087,0,0,0,0,0,0,0,0
"X_94741_1",0.415,2,232.164,-155.7,0.96897,0,0,0,0,0,0,0,0
"X_94741_2",0.415,2,232.164,-155.7,0.96897,0,0,0,0,0,0,0,0
"X_94741_3",0.415,2,232.164,-155.7,0.96897,0,0,0,0,0,0,0,0
"X_52529",0.415,3,239.46,85.3,0.99942,0,0,0,0,0,0,0,0
"X_52529_1",0.415,3,238.848,85.3,0.99686,0,0,0,0,0,0,0,0
"X_52529_2",0.415,3,238.848,85.3,0.99686,0,0,0,0,0,0,0,0
"X_821",0.415,2,236.661,-155.2,0.98773,0,0,0,0,0,0,0,0
"X_821_1",0.415,2,235.931,-155.2,0.98469,0,0,0,0,0,0,0,0
"X_39773",0.415,3,237.704,85.1,0.99209,0,0,0,0,0,0,0,0
"X_39773_1",0.415,3,236.817,85.1,0.98838,0,0,0,0,0,0,0,0
"X_8151",0.415,1,238.265,-34.4,0.99442,0,0,0,0,0,0,0,0
"X_8151_1",0.415,1,237.551,-34.4,0.99145,0,0,0,0,0,0,0,0
"X_63644",0.415,2,238.498,-154.8,0.9954,0,0,0,0,0,0,0,0
"X_63644_1",0.415,2,238.078,-154.8,0.99364,0,0,0,0,0,0,0,0
"X_63644_2",0.415,2,238.078,-154.8,0.99364,0,0,0,0,0,0,0,0
"X_63718",0.415,1,235.751,-34.8,0.98393,0,0,0,0,0,0,0,0
"X_63718_1",0.415,1,235.164,-34.8,0.98148,0,0,0,0,0,0,0,0
"X_63718_2",0.415,1,235.164,-34.8,0.98148,0,0,0,0,0,0,0,0
"X_63718_3",0.415,1,235.164,-34.8,0.98148,0,0,0,0,0,0,0,0
"X_63718_4",0.415,1,235.164,-34.8,0.98148,0,0,0,0,0,0,0,0
"X_52520",0.415,2,232.216,-155.8,0.96918,0,0,0,0,0,0,0,0
"X_52520_1",0.415,2,231.695,-155.8,0.96701,0,0,0,0,0,0,0,0
"X_52520_2",0.415,2,231.695,-155.8,0.96701,0,0,0,0,0,0,0,0
"X_52520_3",0.415,2,231.695,-155.8,0.96701,0,0,0,0,0,0,0,0
"X_8125",0.415,3,238.486,85.1,0.99535,0,0,0,0,0,0,0,0
"X_8125_1",0.415,3,237.835,85.2,0.99263,0,0,0,0,0,0,0,0
"X_8125_2",0.415,3,237.835,85.2,0.99263,0,0,0,0,0,0,0,0
"X_8125_3",0.415,3,237.835,85.2,0.99263,0,0,0,0,0,0,0,0
"X_8125_4",0.415,3,237.835,85.2,0.99263,0,0,0,0,0,0,0,0
"X_803",0.415,2,238.331,-154.8,0.9947,0,0,0,0,0,0,0,0
"X_803_1",0.415,2,237.939,-154.8,0.99307,0,0,0,0,0,0,0,0
"X_803_2",0.415,2,237.939,-154.8,0.99307,0,0,0,0,0,0,0,0
"X_62265",0.415,2,236.641,-155.0,0.98765,0,0,0,0,0,0,0,0
"X_62265_1",0.415,2,235.873,-154.9,0.98444,0,0,0,0,0,0,0,0
"X_62265_2",0.415,2,235.873,-154.9,0.98444,0,0,0,0,0,0,0,0
"X_74436",0.415,3,233.878,84.7,0.97612,0,0,0,0,0,0,0,0
"X_74436_1",0.415,3,233.373,84.7,0.97401,0,0,0,0,0,0,0,0
"X_74436_2",0.415,3,233.373,84.7,0.97401,0,0,0,0,0,0,0,0
"X_74436_3",0.415,3,233.373,84.7,0.97401,0,0,0,0,0,0,0,0
"X_8095",0.415,3,239.521,85.3,0.99967,0,0,0,0,0,0,0,0
"X_8095_1",0.415,3,239.134,85.3,0.99805,0,0,0,0,0,0,0,0
"X_8095_2",0.415,3,239.134,85.3,0.99805,0,0,0,0,0,0,0,0
"X_8095_3",0.415,3,239.134,85.3,0.99805,0,0,0,0,0,0,0,0
"X_56768",0.415,1,237.56,-34.7,0.99148,0,0,0,0,0,0,0,0
"X_56768_1",0.415,1,237.398,-34.7,0.99081,0,0,0,0,0,0,0,0
"X_39753",0.415,2,231.848,-155.5,0.96764,0,0,0,0,0,0,0,0
"X_39753_1",0.415,2,231.437,-155.5,0.96593,0,0,0,0,0,0,0,0
"X_39753_2",0.415,2,231.437,-155.5,0.96593,0,0,0,0,0,0,0,0
"X_39753_3",0.415,2,231.437,-155.5,0.96593,0,0,0,0,0,0,0,0
"X_69622",0.415,2,233.23,-155.6,0.97341,0,0,0,0,0,0,0,0
"X_69622_1",0.415,2,232.672,-155.6,0.97108,0,0,0,0,0,0,0,0
"X_69622_2",0.415,2,232.672,-155.6,0.97108,0,0,0,0,0,0,0,0
"X_62306",0.415,3,234.843,84.7,0.98014,0,0,0,0,0,0,0,0
"X_62306_1",0.415,3,234.087,84.7,0.97699,0,0,0,0,0,0,0,0
"X_62306_2",0.415,3,234.087,84.7,0.97699,0,0,0,0,0,0,0,0
"X_62306_3",0.415,3,234.087,84.7,0.97699,0,0,0,0,0,0,0,0
"X_62306_4",0.415,3,234.087,84.7,0.97699,0,0,0,0,0,0,0,0
"X_832",0.415,1,239.288,-34.1,0.9987,0,0,0,0,0,0,0,0
"X_832_1",0.415,1,238.898,-34.1,0.99707,0,0,0,0,0,0,0,0
"X_832_2",0.415,1,238.898,-34.1,0.99707,0,0,0,0,0,0,0,0
"X_832_3",0.415,1,238.898,-34.1,0.99707,0,0,0,0,0,0,0,0
"X_58446",0.415,2,235.736,-155.2,0.98387,3,240.174,85.4,1.0024,0,0,0,0
"X_58446_1",0.415,2,235.735,-155.2,0.98387,3,240.17,85.4,1.0024,0,0,0,0
"X_1012415",0.415,3,240.044,85.4,1.0019,0,0,0,0,0,0,0,0
"X_1012415_1",0.415,3,239.989,85.4,1.0016,0,0,0,0,0,0,0,0
"X_8075",0.415,1,233.7,-34.8,0.97538,0,0,0,0,0,0,0,0
"X_8075_1",0.415,1,232.985,-34.8,0.97239,0,0,0,0,0,0,0,0
"X_8075_2",0.415,1,232.985,-34.8,0.97239,0,0,0,0,0,0,0,0
"X_8075_3",0.415,1,232.985,-34.8,0.97239,0,0,0,0,0,0,0,0
"X_8190",0.415,3,234.09,84.6,0.977,0,0,0,0,0,0,0,0
"X_8190_1",0.415,3,233.329,84.6,0.97383,0,0,0,0,0,0,0,0
"X_8190_2",0.415,3,233.329,84.6,0.97383,0,0,0,0,0,0,0,0
"X_8190_3",0.415,3,233.329,84.6,0.97383,0,0,0,0,0,0,0,0
"X_39578",0.415,2,233.075,-155.7,0.97276,0,0,0,0,0,0,0,0
"X_39578_1",0.415,2,232.587,-155.7,0.97073,0,0,0,0,0,0,0,0
"X_39578_2",0.415,2,232.587,-155.7,0.97073,0,0,0,0,0,0,0,0
"X_39578_3",0.415,2,232.587,-155.7,0.97073,0,0,0,0,0,0,0,0
"X_89784",0.415,3,235.925,84.9,0.98466,0,0,0,0,0,0,0,0
"X_89784_1",0.415,3,235.211,84.9,0.98168,0,0,0,0,0,0,0,0
"X_89784_2",0.415,3,235.211,84.9,0.98168,0,0,0,0,0,0,0,0
"X_784",0.415,1,239.874,-34.1,1.0011,0,0,0,0,0,0,0,0
"X_784_1",0.415,1,239.351,-34.1,0.99896,0,0,0,0,0,0,0,0
"X_784_2",0.415,1,239.351,-34.1,0.99896,0,0,0,0,0,0,0,0
"X_63658",0.415,2,237.312,-155.0,0.99045,0,0,0,0,0,0,0,0
"X_63658_1",0.415,2,236.689,-154.9,0.98785,0,0,0,0,0,0,0,0
"X_14871",0.415,3,240.068,85.3,1.002,0,0,0,0,0,0,0,0
"X_14871_1",0.415,3,239.415,85.3,0.99923,0,0,0,0,0,0,0,0
"X_14871_2",0.415,3,239.415,85.3,0.99923,0,0,0,0,0,0,0,0
"X_39592",0.415,1,233.879,-34.6,0.97612,0,0,0,0,0,0,0,0
"X_39592_1",0.415,1,232.848,-34.6,0.97182,0,0,0,0,0,0,0,0
"X_39572",0.415,1,234.427,-34.6,0.97841,0,0,0,0,0,0,0,0
"X_39572_1",0.415,1,233.017,-34.5,0.97252,0,0,0,0,0,0,0,0
"X_69491",0.415,2,233.494,-155.7,0.97452,0,0,0,0,0,0,0,0
"X_69491_1",0.415,2,232.754,-155.6,0.97143,0,0,0,0,0,0,0,0
"X_69491_2",0.415,2,232.754,-155.6,0.97143,0,0,0,0,0,0,0,0
"X_69491_3",0.415,2,232.754,-155.6,0.97143,0,0,0,0,0,0,0,0
"X_1008222",0.415,3,237.853,85.1,0.99271,0,0,0,0,0,0,0,0
"X_1008222_1",0.415,3,237.547,85.1,0.99143,0,0,0,0,0,0,0,0
"X_1008222_2",0.415,3,237.547,85.1,0.99143,0,0,0,0,0,0,0,0
"X_1008222_3",0.415,3,237.547,85.1,0.99143,0,0,0,0,0,0,0,0
"X_1008222_4",0.415,3,237.547,85.1,0.99143,0,0,0,0,0,0,0,0
"X_62235",0.415,3,236.63,84.9,0.9876,0,0,0,0,0,0,0,0
"X_62235_1",0.415,3,235.974,85.0,0.98486,0,0,0,0,0,0,0,0
"X_62235_2",0.415,3,235.974,85.0,0.98486,0,0,0,0,0,0,0,0
"X_62235_3",0.415,3,235.974,85.0,0.98486,0,0,0,0,0,0,0,0
"X_8136",0.415,1,237.771,-34.5,0.99236,0,0,0,0,0,0,0,0
"X_8136_1",0.415,1,237.342,-34.4,0.99057,0,0,0,0,0,0,0,0
"X_8136_2",0.415,1,237.342,-34.4,0.99057,0,0,0,0,0,0,0,0
"X_8136_3",0.415,1,237.342,-34.4,0.99057,0,0,0,0,0,0,0,0
"X_8136_4",0.415,1,237.342,-34.4,0.99057,0,0,0,0,0,0,0,0
"X_21652",0.415,1,237.906,-34.4,0.99293,0,0,0,0,0,0,0,0
"X_21652_1",0.415,1,237.542,-34.4,0.99141,0,0,0,0,0,0,0,0
"X_21652_2",0.415,1,237.542,-34.4,0.99141,0,0,0,0,0,0,0,0
"X_21652_3",0.415,1,237.542,-34.4,0.99141,0,0,0,0,0,0,0,0
"X_14993",0.415,2,231.976,-155.5,0.96818,0,0,0,0,0,0,0,0
"X_14993_1",0.415,2,231.613,-155.5,0.96666,0,0,0,0,0,0,0,0
"X_14993_2",0.415,2,231.613,-155.5,0.96666,0,0,0,0,0,0,0,0
"X_39619",0.415,2,233.669,-155.6,0.97525,0,0,0,0,0,0,0,0
"X_39619_1",0.415,2,232.669,-155.6,0.97107,0,0,0,0,0,0,0,0
"X_39619_2",0.415,2,232.669,-155.6,0.97107,0,0,0,0,0,0,0,0
"X_8086",0.415,3,240.102,85.4,1.0021,0,0,0,0,0,0,0,0
"X_8086_1",0.415,3,239.623,85.4,1.0001,0,0,0,0,0,0,0,0
"X_14835",0.415,3,241.061,85.3,1.0061,0,0,0,0,0,0,0,0
"X_14835_1",0.415,3,240.753,85.3,1.0048,0,0,0,0,0,0,0,0
"X_14835_2",0.415,3,240.753,85.3,1.0048,0,0,0,0,0,0,0,0
"X_8099",0.415,3,239.177,85.3,0.99823,0,0,0,0,0,0,0,0
"X_8099_1",0.415,3,238.513,85.3,0.99546,0,0,0,0,0,0,0,0
"X_8099_2",0.415,3,238.513,85.3,0.99546,0,0,0,0,0,0,0,0
"X_1145434",0.415,3,239.742,85.3,1.0006,0,0,0,0,0,0,0,0
"X_1145434_1",0.415,3,239.081,85.4,0.99783,0,0,0,0,0,0,0,0
"X_74451",0.415,2,236.328,-155.0,0.98634,0,0,0,0,0,0,0,0
"X_74451_1",0.415,2,235.679,-155.0,0.98363,0,0,0,0,0,0,0,0
"X_74451_2",0.415,2,235.679,-155.0,0.98363,0,0,0,0,0,0,0,0
"X_74451_3",0.415,2,235.679,-155.0,0.98363,0,0,0,0,0,0,0,0
"X_74451_4",0.415,2,235.679,-155.0,0.98363,0,0,0,0,0,0,0,0
"X_62301",0.415,2,235.155,-155.4,0.98145,0,0,0,0,0,0,0,0
"X_62301_1",0.415,2,234.82,-155.4,0.98005,0,0,0,0,0,0,0,0
"X_62301_2",0.415,2,234.82,-155.4,0.98005,0,0,0,0,0,0,0,0
"X_14879",0.415,1,237.151,-34.5,0.98978,0,0,0,0,0,0,0,0
"X_14879_1",0.415,1,236.383,-34.5,0.98657,0,0,0,0,0,0,0,0
"X_14879_2",0.415,1,236.383,-34.5,0.98657,0,0,0,0,0,0,0,0
"X_28243",0.415,1,237.422,-34.5,0.99091,0,0,0,0,0,0,0,0
"X_28243_1",0.415,1,236.967,-34.5,0.98901,0,0,0,0,0,0,0,0
"X_28243_2",0.415,1,236.967,-34.5,0.98901,0,0,0,0,0,0,0,0
"X_28243_3",0.415,1,236.967,-34.5,0.98901,0,0,0,0,0,0,0,0
"X_8118",0.415,1,236.619,-34.5,0.98756,0,0,0,0,0,0,0,0
"X_8118_1",0.415,1,236.128,-34.5,0.98551,0,0,0,0,0,0,0,0
"X_8118_2",0.415,1,236.128,-34.5,0.98551,0,0,0,0,0,0,0,0
"X_1144238",0.415,1,236.036,-34.9,0.98512,0,0,0,0,0,0,0,0
"X_1144238_1",0.415,1,235.387,-34.9,0.98241,0,0,0,0,0,0,0,0
"X_62250",0.415,2,233.399,-155.5,0.97412,0,0,0,0,0,0,0,0
"X_62250_1",0.415,2,232.574,-155.5,0.97068,0,0,0,0,0,0,0,0
"X_62250_2",0.415,2,232.574,-155.5,0.97068,0,0,0,0,0,0,0,0
"X_62250_3",0.415,2,232.574,-155.5,0.97068,0,0,0,0,0,0,0,0
"X_62250_4",0.415,2,232.574,-155.5,0.97068,0,0,0,0,0,0,0,0
"X_46385",0.415,2,234.982,-155.2,0.98073,0,0,0,0,0,0,0,0
"X_46385_1",0.415,2,234.362,-155.2,0.97814,0,0,0,0,0,0,0,0
"X_46385_2",0.415,2,234.362,-155.2,0.97814,0,0,0,0,0,0,0,0
"X_46385_3",0.415,2,234.362,-155.2,0.97814,0,0,0,0,0,0,0,0
"X_46401",0.415,3,236.206,84.9,0.98583,0,0,0,0,0,0,0,0
"X_46401_1",0.415,3,235.615,84.9,0.98337,0,0,0,0,0,0,0,0
"X_46401_2",0.415,3,235.615,84.9,0.98337,0,0,0,0,0,0,0,0
"X_28234",0.415,1,235.551,-34.8,0.9831,0,0,0,0,0,0,0,0
"X_28234_1",0.415,1,234.772,-34.8,0.97985,0,0,0,0,0,0,0,0
"X_28234_2",0.415,1,234.772,-34.8,0.97985,0,0,0,0,0,0,0,0
"X_28234_3",0.415,1,234.772,-34.8,0.97985,0,0,0,0,0,0,0,0
"X_28260",0.415,3,238.061,85.2,0.99357,0,0,0,0,0,0,0,0
"X_28260_1",0.415,3,237.691,85.2,0.99203,0,0,0,0,0,0,0,0
"X_28260_2",0.415,3,237.691,85.2,0.99203,0,0,0,0,0,0,0,0
"X_8090",0.415,3,238.388,85.2,0.99494,0,0,0,0,0,0,0,0
"X_8090_1",0.415,3,237.7,85.2,0.99207,0,0,0,0,0,0,0,0
"X_8090_2",0.415,3,237.7,85.2,0.99207,0,0,0,0,0,0,0,0
"X_8077",0.415,1,235.341,-34.6,0.98222,0,0,0,0,0,0,0,0
"X_8077_1",0.415,1,234.718,-34.5,0.97962,0,0,0,0,0,0,0,0
"X_8077_2",0.415,1,234.718,-34.5,0.97962,0,0,0,0,0,0,0,0
"X_39758",0.415,2,234.53,-155.4,0.97884,0,0,0,0,0,0,0,0
"X_39758_1",0.415,2,234.213,-155.4,0.97752,0,0,0,0,0,0,0,0
"X_39758_2",0.415,2,234.213,-155.4,0.97752,0,0,0,0,0,0,0,0
"X_1012644",0.415,3,239.139,85.4,0.99807,0,0,0,0,0,0,0,0
"X_1012644_1",0.415,3,238.657,85.4,0.99606,0,0,0,0,0,0,0,0
"X_69478",0.415,2,232.97,-155.8,0.97233,0,0,0,0,0,0,0,0
"X_69478_1",0.415,2,231.39,-155.8,0.96573,0,0,0,0,0,0,0,0
"X_69478_2",0.415,2,231.39,-155.8,0.96573,0,0,0,0,0,0,0,0
"X_39733",0.415,1,233.778,-35.3,0.9757,0,0,0,0,0,0,0,0
"X_39733_1",0.415,1,232.994,-35.3,0.97243,0,0,0,0,0,0,0,0
"X_39733_2",0.415,1,232.994,-35.3,0.97243,0,0,0,0,0,0,0,0
"X_39733_3",0.415,1,232.994,-35.3,0.97243,0,0,0,0,0,0,0,0
"X_39733_4",0.415,1,232.994,-35.3,0.97243,0,0,0,0,0,0,0,0
"X_44579",0.415,3,238.682,85.3,0.99617,0,0,0,0,0,0,0,0
"X_44579_1",0.415,3,238.673,85.3,0.99613,0,0,0,0,0,0,0,0
"X_39625",0.415,2,234.678,-155.5,0.97946,0,0,0,0,0,0,0,0
"X_39625_1",0.415,2,233.85,-155.5,0.976,0,0,0,0,0,0,0,0
"X_39625_2",0.415,2,233.85,-155.5,0.976,0,0,0,0,0,0,0,0
"X_39625_3",0.415,2,233.85,-155.5,0.976,0,0,0,0,0,0,0,0
"X_39625_4",0.415,2,233.85,-155.5,0.976,0,0,0,0,0,0,0,0
"X_8119",0.415,1,235.526,-34.6,0.983,0,0,0,0,0,0,0,0
"X_8119_1",0.415,1,234.744,-34.6,0.97973,0,0,0,0,0,0,0,0
"X_8119_2",0.415,1,234.744,-34.6,0.97973,0,0,0,0,0,0,0,0
"X_8103",0.415,3,240.052,85.4,1.0019,0,0,0,0,0,0,0,0
"X_8103_1",0.415,3,239.572,85.4,0.99988,0,0,0,0,0,0,0,0
"X_69464",0.415,1,236.978,-34.3,0.98906,0,0,0,0,0,0,0,0
"X_69464_1",0.415,1,236.675,-34.3,0.98779,0,0,0,0,0,0,0,0
"X_8163",0.415,3,237.714,85.1,0.99213,0,0,0,0,0,0,0,0
"X_8163_1",0.415,3,237.133,85.1,0.9897,0,0,0,0,0,0,0,0
"X_8163_2",0.415,3,237.133,85.1,0.9897,0,0,0,0,0,0,0,0
"X_8163_3",0.415,3,237.133,85.1,0.9897,0,0,0,0,0,0,0,0
"X_52516",0.415,2,233.33,-155.6,0.97383,0,0,0,0,0,0,0,0
"X_52516_1",0.415,2,232.886,-155.6,0.97198,0,0,0,0,0,0,0,0
"X_52516_2",0.415,2,232.886,-155.6,0.97198,0,0,0,0,0,0,0,0
"X_52516_3",0.415,2,232.886,-155.6,0.97198,0,0,0,0,0,0,0,0
"X_28239",0.415,3,241.075,85.6,1.0062,0,0,0,0,0,0,0,0
"X_28239_1",0.415,3,240.672,85.6,1.0045,0,0,0,0,0,0,0,0
"X_860",0.415,3,239.208,85.3,0.99836,0,0,0,0,0,0,0,0
"X_860_1",0.415,3,238.772,85.3,0.99654,0,0,0,0,0,0,0,0
"X_860_2",0.415,3,238.772,85.3,0.99654,0,0,0,0,0,0,0,0
"X_62244",0.415,3,237.338,85.1,0.99056,0,0,0,0,0,0,0,0
"X_62244_1",0.415,3,236.894,85.1,0.9887,0,0,0,0,0,0,0,0
"X_62244_2",0.415,3,236.894,85.1,0.9887,0,0,0,0,0,0,0,0
"X_28294",0.415,3,238.953,85.2,0.9973,0,0,0,0,0,0,0,0
"X_28294_1",0.415,3,238.49,85.2,0.99537,0,0,0,0,0,0,0,0
"X_28294_2",0.415,3,238.49,85.2,0.99537,0,0,0,0,0,0,0,0
"X_28294_3",0.415,3,238.49,85.2,0.99537,0,0,0,0,0,0,0,0
"X_14843",0.415,1,236.113,-34.5,0.98545,0,0,0,0,0,0,0,0
"X_14843_1",0.415,1,235.393,-34.4,0.98244,0,0,0,0,0,0,0,0
"X_74421",0.415,1,233.039,-35.5,0.97261,0,0,0,0,0,0,0,0
"X_74421_1",0.415,1,232.081,-35.4,0.96862,0,0,0,0,0,0,0,0
"X_74421_2",0.415,1,232.081,-35.4,0.96862,0,0,0,0,0,0,0,0
"X_74421_3",0.415,1,232.081,-35.4,0.96862,0,0,0,0,0,0,0,0
"X_74421_4",0.415,1,232.081,-35.4,0.96862,0,0,0,0,0,0,0,0
"X_39614",0.415,1,235.999,-34.4,0.98497,0,0,0,0,0,0,0,0
"X_39614_1",0.415,1,235.585,-34.4,0.98324,0,0,0,0,0,0,0,0
"X_39751",0.415,1,233.783,-35.3,0.97572,0,0,0,0,0,0,0,0
"X_39751_1",0.415,1,233.009,-35.3,0.97249,0,0,0,0,0,0,0,0
"X_39751_2",0.415,1,233.009,-35.3,0.97249,0,0,0,0,0,0,0,0
"X_39751_3",0.415,1,233.009,-35.3,0.97249,0,0,0,0,0,0,0,0
"X_39751_4",0.415,1,233.009,-35.3,0.97249,0,0,0,0,0,0,0,0
"X_8082",0.415,1,233.752,-34.8,0.97559,0,0,0,0,0,0,0,0
"X_8082_1",0.415,1,233.099,-34.8,0.97287,0,0,0,0,0,0,0,0
"X_8082_2",0.415,1,233.099,-34.8,0.97287,0,0,0,0,0,0,0,0
"X_8082_3",0.415,1,233.099,-34.8,0.97287,0,0,0,0,0,0,0,0
"X_8082_4",0.415,1,233.099,-34.8,0.97287,0,0,0,0,0,0,0,0
"X_8082_5",0.415,1,233.099,-34.8,0.97287,0,0,0,0,0,0,0,0
"X_825",0.415,2,236.895,-155.2,0.98871,0,0,0,0,0,0,0,0
"X_825_1",0.415,2,236.422,-155.2,0.98673,0,0,0,0,0,0,0,0
